,摘要,关键词,第一章,第二章,第三章,第四章,第五章,第六章,总词频,加权得分
lte投诉单数据,0,0,0,0,0,1,0,0,1,0.18125
移动用户,0,0,0,0,0,1,1,0,2,0.3625
网投平台,0,0,0,0,0,1,1,0,2,0.3625
筹码,0,0,0,0,0,1,1,0,2,0.3625
预警模型,0,0,0,0,0,2,0,2,4,0.725
小区级用户,0,0,0,0,0,1,0,0,1,0.18125
诉数据,0,0,0,0,0,1,2,0,3,0.54375
通信业务,0,0,0,0,0,1,0,0,1,0.18125
通信技术,0,0,0,0,0,1,0,0,1,0.18125
模块,0,0,0,0,0,5,0,0,5,0.90625
投诉关联,0,0,0,0,0,4,2,0,6,1.0875
关联错误,0,0,0,0,0,4,0,0,4,0.725
编码,0,0,0,0,0,1,0,0,1,0.18125
数据处理,0,0,0,0,0,1,1,1,3,0.54375
投诉关联数据,0,0,0,0,0,2,0,0,2,0.3625
客户投诉信息,0,0,0,0,0,2,0,0,2,0.3625
小区基站,0,0,0,0,0,4,0,0,4,0.725
样本修正,0,0,0,0,0,1,0,0,1,0.18125
投诉关联模型,0,0,0,0,0,1,0,0,1,0.18125
kpi数据,0,0,0,0,0,1,0,1,2,0.3625
小时,0,0,0,0,0,1,0,0,1,0.18125
工单数据,0,0,0,0,0,1,0,0,1,0.18125
投诉关联模块,0,0,0,0,0,1,4,0,5,0.90625
flag,0,0,0,0,0,4,0,0,4,0.725
属性,0,0,0,0,0,2,0,0,2,0.3625
训练投诉预警模型,0,0,0,0,0,1,0,0,1,0.18125
迭代优化,0,0,0,0,0,1,0,0,1,0.18125
关联数据,0,0,0,0,0,1,1,0,2,0.3625
rate优化,0,0,0,0,0,1,0,0,1,0.18125
接近程度,0,0,0,0,0,1,0,0,1,0.18125
r-ro,0,0,0,0,0,1,0,0,1,0.18125
初始,0,0,0,0,0,1,1,0,2,0.3625
初始化,0,0,0,0,0,2,0,0,2,0.3625
数值,0,0,0,0,0,1,0,0,1,0.18125
样本空间距离,0,0,0,0,0,1,0,0,1,0.18125
样本集,0,0,0,0,0,1,0,0,1,0.18125
错位,0,0,0,0,0,2,0,0,2,0.3625
投诉时间,0,0,0,0,0,3,0,0,3,0.54375
关键字,0,0,0,0,0,1,0,0,1,0.18125
样本筛选模块,0,0,0,0,0,3,7,0,10,1.8125
学习速度,0,0,0,0,0,2,0,0,2,0.3625
投诉预警模块,0,0,0,0,0,2,0,0,2,0.3625
投诉预测模块,0,0,0,0,0,5,2,0,7,1.26875
隐藏层结点,0,0,0,0,0,1,0,0,1,0.18125
周期数,0,0,0,0,0,1,0,0,1,0.18125
误差范围,0,0,0,0,0,1,0,0,1,0.18125
时变动量因子,0,0,0,0,0,1,0,0,1,0.18125
动量,0,0,0,0,0,1,0,0,1,0.18125
比例系数,0,0,0,0,0,1,0,0,1,0.18125
时变学习率,0,0,0,0,0,1,0,0,1,0.18125
输出层函数,0,0,0,0,0,1,0,0,1,0.18125
函数,0,0,0,0,0,1,0,0,1,0.18125
结点,0,0,0,0,0,1,0,0,1,0.18125
隐藏层,0,0,0,0,0,1,0,0,1,0.18125
hpij,0,0,0,0,0,1,0,0,1,0.18125
隐层输入,0,0,0,0,0,1,0,0,1,0.18125
训练模,0,0,0,0,0,1,0,0,1,0.18125
随机权重,0,0,0,0,0,1,0,0,1,0.18125
初始化权值,0,0,0,0,0,1,0,0,1,0.18125
学习速率,0,0,0,0,0,1,1,0,2,0.3625
动量因素,0,0,0,0,0,1,0,0,1,0.18125
初始条件,0,0,0,0,0,1,0,0,1,0.18125
神经网络学习算法,0,0,0,0,0,1,0,0,1,0.18125
学习,0,0,0,0,0,1,0,0,1,0.18125
数据维数,0,0,0,0,0,1,0,0,1,0.18125
预测效率,0,0,0,0,0,1,0,0,1,0.18125
非线性关系,0,0,0,0,0,1,0,0,1,0.18125
可映射,0,0,0,0,0,1,0,0,1,0.18125
非线性拟合能力,0,0,0,0,0,1,0,0,1,0.18125
数据格,0,0,0,0,0,2,0,0,2,0.3625
关键性能指标,0,0,0,0,0,1,0,0,1,0.18125
.csv,0,0,0,0,0,1,0,0,1,0.18125
dmf,0,0,0,0,0,1,1,0,2,0.3625
intelcorei,0,0,0,0,0,1,0,0,1,0.18125
处理器,0,0,0,0,0,1,1,0,2,0.3625
ddr3,0,0,0,0,0,1,0,0,1,0.18125
hz,0,0,0,0,0,1,0,0,1,0.18125
内存,0,0,0,0,0,1,1,0,2,0.3625
os,0,0,0,0,0,1,0,0,1,0.18125
操作系统,0,0,0,0,0,1,1,0,2,0.3625
.py文件,0,0,0,0,0,1,1,0,2,0.3625
pycharm,0,0,0,0,0,1,2,0,3,0.54375
训练样,0,0,0,0,0,1,0,0,1,0.18125
实验环境,0,0,0,0,0,1,1,0,2,0.3625
accuracy,0,0,0,0,0,15,13,0,28,5.075
precision,0,0,0,0,0,14,12,0,26,4.7124999999999995
bp网络模型,0,0,0,0,0,7,1,0,8,1.45
决策树模型,0,0,0,0,0,3,0,0,3,0.54375
newmodel,0,0,0,0,0,2,0,0,2,0.3625
bpnetwork,0,0,0,0,0,2,1,0,3,0.54375
decisiontree,0,0,0,0,0,2,0,0,2,0.3625
bp网络预测模型,0,0,0,0,0,2,0,0,2,0.3625
准确率,0,0,0,0,0,2,0,0,2,0.3625
测试集,0,0,0,0,0,2,4,0,6,1.0875
预测速度,0,0,0,0,0,1,0,0,1,0.18125
运行速度,0,0,0,0,0,1,0,0,1,0.18125
关联错误率,0,0,0,0,0,1,0,0,1,0.18125
关联错,0,0,0,0,0,1,0,0,1,0.18125
投诉预警精度,0,0,0,0,0,1,0,0,1,0.18125
uracy,0,0,0,0,0,1,1,0,2,0.3625
ac,0,0,0,0,0,1,1,0,2,0.3625
神经网络模型,0,0,0,0,0,1,0,0,1,0.18125
kpi关联误差,0,0,0,0,0,1,0,0,1,0.18125
recall衡量系统,0,0,0,0,0,1,0,0,1,0.18125
召回率,0,0,0,0,0,1,0,0,1,0.18125
衡量系统,0,0,0,0,0,1,0,0,1,0.18125
truenegative,0,0,0,0,0,1,0,0,1,0.18125
无投诉真负类,0,0,0,0,0,1,0,0,1,0.18125
tn样本,0,0,0,0,0,1,0,0,1,0.18125
falsepositive,0,0,0,0,0,1,0,0,1,0.18125
假正类,0,0,0,0,0,1,0,0,1,0.18125
fp样本,0,0,0,0,0,1,0,0,1,0.18125
falsenegative,0,0,0,0,0,1,0,0,1,0.18125
无投诉假负类,0,0,0,0,0,1,0,0,1,0.18125
fn样本,0,0,0,0,0,1,0,0,1,0.18125
truepositive,0,0,0,0,0,1,0,0,1,0.18125
tp样本,0,0,0,0,0,1,0,0,1,0.18125
negative,0,0,0,0,0,1,0,0,1,0.18125
无投诉,0,0,0,0,0,1,0,0,1,0.18125
positive,0,0,0,0,0,1,0,0,1,0.18125
确度,0,0,0,0,0,1,0,0,1,0.18125
投诉预警检验,0,0,0,0,0,1,0,0,1,0.18125
样本筛选算法模型,0,0,0,0,0,1,0,0,1,0.18125
邻域原理,0,0,0,0,0,1,0,0,1,0.18125
样本自动筛选算法,0,0,0,0,0,1,0,0,1,0.18125
投诉分析,0,0,0,0,0,1,0,0,1,0.18125
网络条件,0,0,0,0,0,1,0,0,1,0.18125
业务人员,0,0,0,0,0,1,0,0,1,0.18125
网络问题,0,0,0,0,0,1,0,0,1,0.18125
错误关联,0,0,0,0,0,1,0,0,1,0.18125
投诉关联预警模型,0,0,0,0,0,1,0,0,1,0.18125
样本筛选,4,0,0,0,0,1,1,1,7,4.54375
lte投诉数据,0,0,0,0,0,0,1,0,1,0.18125
wlan投诉单数据,0,0,0,0,0,0,1,0,1,0.18125
wlan网络投诉,0,0,0,0,0,0,1,0,1,0.18125
无线互联网接入,0,0,0,0,0,0,1,0,1,0.18125
无线网络服务,0,0,0,0,0,0,1,0,1,0.18125
无线数据流量,0,0,0,0,0,0,1,0,1,0.18125
经纬度,1,0,0,0,0,0,3,1,5,1.725
筛选算法,0,0,0,0,0,0,1,0,1,0.18125
apo样本,0,0,0,0,0,0,1,0,1,0.18125
投诉标,0,0,0,0,0,0,1,0,1,0.18125
wlan指标,0,0,0,0,0,0,2,0,2,0.3625
ap覆盖,0,0,0,0,0,0,1,0,1,0.18125
标准经纬度信息,0,0,0,0,0,0,1,0,1,0.18125
地图,0,0,0,0,0,0,1,0,1,0.18125
百度地图,0,0,0,0,0,0,2,1,3,0.54375
投诉单,0,0,0,0,0,0,1,0,1,0.18125
模型,0,0,0,0,0,0,3,1,4,0.725
最近邻,0,0,0,0,0,0,1,0,1,0.18125
投诉预测模型,0,0,0,0,0,0,4,0,4,0.725
分布权值,0,0,0,0,0,0,3,0,3,0.54375
ada-bp,0,0,0,0,0,0,4,0,4,0.725
弱分类模型,0,0,0,0,0,0,2,0,2,0.3625
预测误差,0,0,0,0,0,0,2,0,2,0.3625
非线性,0,0,0,0,0,0,2,0,2,0.3625
自适应能力,0,0,0,0,0,0,1,0,1,0.18125
噪声污染,0,0,0,0,0,0,1,0,1,0.18125
离群,0,0,0,0,0,0,1,0,1,0.18125
分类预测,0,0,0,0,0,0,1,0,1,0.18125
泛化性能,0,0,0,0,0,0,1,0,1,0.18125
非线性映射性质,0,0,0,0,0,0,1,0,1,0.18125
强分类模型,0,0,0,0,0,0,1,0,1,0.18125
化因子,0,0,0,0,0,0,1,0,1,0.18125
预测序列,0,0,0,0,0,0,1,0,1,0.18125
序列权重,0,0,0,0,0,0,1,0,1,0.18125
期望,0,0,0,0,0,0,1,0,1,0.18125
初始化数据,0,0,0,0,0,0,1,0,1,0.18125
样本数,0,0,0,0,0,0,1,0,1,0.18125
网络初始化,0,0,0,0,0,0,1,0,1,0.18125
关联数,0,0,0,0,0,0,1,0,1,0.18125
预测模块,0,0,0,0,0,0,1,0,1,0.18125
3ada-bp,0,0,0,0,0,0,1,0,1,0.18125
决策分类器,0,0,0,0,0,0,1,0,1,0.18125
bp网络算法,1,0,0,0,0,0,1,1,3,1.3625
用户投诉数据,0,0,0,0,0,0,2,0,2,0.3625
csv格式,0,0,0,0,0,0,1,0,1,0.18125
.dmf,0,0,0,0,0,0,1,0,1,0.18125
pandas,0,0,0,0,0,0,1,0,1,0.18125
scipy,0,0,0,0,0,0,1,0,1,0.18125
numpy,0,0,0,0,0,0,1,0,1,0.18125
算法程序,0,0,0,0,0,0,1,0,1,0.18125
al,0,0,0,0,0,0,1,0,1,0.18125
fe,0,0,0,0,0,0,1,0,1,0.18125
编译环境,0,0,0,0,0,0,1,0,1,0.18125
intelcorei5,0,0,0,0,0,0,1,0,1,0.18125
macos,0,0,0,0,0,0,1,0,1,0.18125
样本数据集,0,0,0,0,0,0,3,0,3,0.54375
投诉模型,2,0,0,0,0,0,1,0,3,2.18125
关联数据集,0,0,0,0,0,0,1,0,1,0.18125
adaboost算法模型,0,0,0,0,0,0,1,0,1,0.18125
aca,0,0,0,0,0,0,1,0,1,0.18125
adaboos,0,0,0,0,0,0,1,0,1,0.18125
抽样数据集,0,0,0,0,0,0,1,0,1,0.18125
bp网络模型算法,0,0,0,0,0,0,1,0,1,0.18125
adaboost模型算法,0,0,0,0,0,0,1,0,1,0.18125
sion,0,0,0,0,0,0,1,0,1,0.18125
pre,0,0,0,0,0,0,1,0,1,0.18125
e数据集,0,0,0,0,0,0,1,0,1,0.18125
抽取数据,0,0,0,0,0,0,1,0,1,0.18125
经纬度数据,0,0,0,0,0,0,2,0,2,0.3625
模型试验,0,0,0,0,0,0,1,0,1,0.18125
ada-bp算法,0,0,0,0,0,0,1,0,1,0.18125
apo,0,0,0,0,0,0,1,0,1,0.18125
wlan环境,0,0,0,0,0,0,1,0,1,0.18125
wlan网络环境,1,0,0,0,0,0,0,1,2,1.18125
wlan数据,0,0,0,0,0,0,0,1,1,0.18125
wlan指标数据,0,0,0,0,0,0,0,1,1,0.18125
最终预测精度,0,0,0,0,0,0,0,1,1,0.18125
抽样,0,0,0,0,0,0,0,1,1,0.18125
mapreduce,0,0,0,0,0,0,0,1,1,0.18125
数据量,0,0,0,0,0,0,0,1,1,0.18125
复杂度,0,0,0,0,0,0,0,1,1,0.18125
knn,0,0,0,0,0,0,0,1,1,0.18125
提前预警,0,0,0,0,0,0,0,1,1,0.18125
LTE网络,0,1,0,0,0,0,0,0,1,2.0
WLAN网络,0,1,0,0,0,0,0,0,1,2.0
数据关联,4,0,0,0,0,0,0,0,4,4.0
用户投诉预警,3,0,0,0,0,0,0,0,3,3.0
用户投诉预警模型,1,0,0,0,0,0,0,0,1,1.0
lte网络环,1,0,0,0,0,0,0,0,1,1.0
分类模型,1,0,0,0,0,0,0,0,1,1.0
传统模型,1,0,0,0,0,0,0,0,1,1.0
关键指标数据,1,0,0,0,0,0,0,0,1,1.0
