,摘要,关键词,第一章,第二章,第三章,第四章,第五章,总词频,加权得分
映射,0,0,0,0,0,1,0,1,0.24166666666666667
回归,0,0,0,0,0,1,0,1,0.24166666666666667
向量回归器,0,0,0,0,0,1,0,1,0.24166666666666667
支持,0,0,0,0,0,1,0,1,0.24166666666666667
libsvm工具包,0,0,0,0,0,1,0,1,0.24166666666666667
rbf,0,0,0,0,0,1,0,1,0.24166666666666667
概率值,0,0,0,0,0,1,0,1,0.24166666666666667
块状失真,0,0,0,0,0,1,0,1,0.24166666666666667
分类,0,0,0,0,0,1,0,1,0.24166666666666667
二分类,0,0,0,0,0,1,0,1,0.24166666666666667
svm算法,0,0,0,0,0,1,0,1,0.24166666666666667
contouriet变换,0,0,0,0,0,1,0,1,0.24166666666666667
nr-iqa算法,0,0,0,0,0,1,0,1,0.24166666666666667
占比,0,0,0,0,0,1,0,1,0.24166666666666667
回归模型,0,0,0,0,0,1,0,1,0.24166666666666667
投影关系,0,0,0,0,0,1,0,1,0.24166666666666667
v-svm,0,0,0,0,0,1,0,1,0.24166666666666667
function,0,0,0,0,0,1,0,1,0.24166666666666667
radialba,0,0,0,0,0,1,0,1,0.24166666666666667
图像失真类型,0,0,0,0,0,1,0,1,0.24166666666666667
应失真程度,0,0,0,0,0,1,0,1,0.24166666666666667
人工图像,0,0,0,3,0,0,0,3,0.375
渐变性,0,0,0,1,0,0,0,1,0.125
自然景观,0,0,0,1,0,0,0,1,0.125
对称,0,0,0,1,0,0,0,1,0.125
医疗图像,0,0,0,1,0,0,0,1,0.125
肖像风景照,0,0,0,1,0,0,0,1,0.125
自适应处理,0,0,0,1,0,0,0,1,0.125
自然,0,0,0,1,0,0,0,1,0.125
冰环境,0,0,0,1,0,0,0,1,0.125
相机,0,0,0,1,0,0,0,1,0.125
cad制图,0,0,0,1,0,0,0,1,0.125
素描作品,0,0,0,1,0,0,0,1,0.125
图像素材,0,0,0,1,0,0,0,1,0.125
ssim,0,0,5,0,0,0,0,5,0.625
相似度,0,0,5,0,0,0,0,5,0.625
信息测量,0,0,2,0,0,0,0,2,0.25
vif指标,0,0,2,0,0,0,0,2,0.25
vif算法,0,0,2,0,0,0,0,2,0.25
保真度,0,0,2,0,0,0,0,2,0.25
信息论,0,0,2,0,0,0,0,2,0.25
低层视觉特性,0,0,2,0,0,0,0,2,0.25
梯度,0,0,2,0,0,0,0,2,0.25
信号失真信道,0,0,1,0,0,0,0,1,0.125
人眼视觉失真通道,0,0,1,0,0,0,0,1,0.125
子带数,0,0,1,0,0,0,0,1,0.125
互信息测量,0,0,1,0,0,0,0,1,0.125
visualinformationfidelity,0,0,1,0,0,0,0,1,0.125
iterio,0,0,1,0,0,0,0,1,0.125
informationfidelity,0,0,1,0,0,0,0,1,0.125
信息保真度准则,0,0,1,0,0,0,0,1,0.125
通信理论,0,0,1,0,0,0,0,1,0.125
mid,0,0,1,0,0,0,0,1,0.125
质量评价模型,0,0,1,0,0,0,0,1,0.125
相似性,0,0,1,0,0,0,0,1,0.125
模糊积分,0,0,1,0,0,0,0,1,0.125
平滑区,0,0,1,0,0,0,0,1,0.125
纹理区,0,0,1,0,0,0,0,1,0.125
加权相似度图,0,0,1,0,0,0,0,1,0.125
相位一致性特征,0,0,1,0,0,0,0,1,0.125
局部相似度,0,0,1,0,0,0,0,1,0.125
对比度信息,0,0,1,0,0,0,0,1,0.125
ntmagnitude,0,0,1,0,0,0,0,1,0.125
ra,0,0,1,0,0,0,0,1,0.125
梯度强度,0,0,1,0,0,0,0,1,0.125
相位一致性,0,0,1,0,0,0,0,1,0.125
致性,0,0,1,0,0,0,0,1,0.125
featuressimilarityinde,0,0,1,0,0,0,0,1,0.125
特征结构,0,0,1,0,0,0,0,1,0.125
noiserati,0,0,1,0,0,0,0,1,0.125
visualsignal,0,0,1,0,0,0,0,1,0.125
视觉信噪比,0,0,1,0,0,0,0,1,0.125
人眼视觉感知阈值,0,0,1,0,0,0,0,1,0.125
人类视觉特性,0,0,1,0,0,0,0,1,0.125
纹理变化,0,0,1,0,0,0,0,1,0.125
遂缘,0,0,1,0,0,0,0,1,0.125
失真人眼,0,0,1,0,0,0,0,1,0.125
图像边缘,0,0,1,0,0,0,0,1,0.125
主观感受,0,0,1,0,0,0,0,1,0.125
统计误差,0,0,1,0,0,0,0,1,0.125
纯数学,0,0,1,0,0,0,0,1,0.125
有界性,0,0,1,0,0,0,0,1,0.125
im,0,0,1,0,0,0,0,1,0.125
对称性,0,0,1,0,0,0,0,1,0.125
测度,0,0,1,0,0,0,0,1,0.125
度量准则,0,0,1,0,0,0,0,1,0.125
正常量,0,0,1,0,0,0,0,1,0.125
分母,0,0,1,0,0,0,0,1,0.125
协方差,0,0,1,0,0,0,0,1,0.125
ilarity,0,0,1,0,0,0,0,1,0.125
ssimstructurals,0,0,1,0,0,0,0,1,0.125
结构相似性,0,0,1,0,0,0,0,1,0.125
ssimuu算法,0,0,1,0,0,0,0,1,0.125
Contourlet变换,0,1,0,0,0,0,0,1,2.0
 人眼视觉特性,0,1,0,0,0,0,0,1,2.0
表征能力,1,0,0,0,0,0,0,1,1.0
人眼视觉感知特性,1,0,0,0,0,0,0,1,1.0
图像信息工程,1,0,0,0,0,0,0,1,1.0
视觉信息处理,1,0,0,0,0,0,0,1,1.0
移动设备,1,0,0,0,0,0,0,1,1.0
多媒体信息,1,0,0,0,0,0,0,1,1.0
无需,1,0,0,0,0,0,0,1,1.0
